 Idle Max, Packet Length Std, Packet Length Mean, Average Packet Size, URG Flag Count, Bwd IAT Mean, Flow Duration, Bwd IAT Max,Bwd IAT Total, Bwd Packet Length Std,Label
0,0,6,8,1,1,181,1,1,0,0.000 
0,0,6,8,1,1,172,1,1,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,0,50,0,0,0,0.000 
0,0,6,8,1,1,169,1,1,0,0.000 
0,0,6,8,1,1,121,1,1,0,0.000 
0,0,6,8,1,1,181,1,1,0,0.000 
0,0,6,8,1,0,180,0,0,0,0.000 
0,0,6,8,1,1,173,1,1,0,0.000 
0,0,6,8,1,1,174,1,1,0,0.000 
0,0,6,8,1,45,218,45,45,0,0.000 
0,0,6,8,1,1,117,1,1,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,306,0,0,0,0.000 
0,0,6,8,1,2,171,2,2,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,3,174,3,3,0,0.000 
10009230,3.05,3.231,3.36,1,4567047.091,55754137,10047777,50237518,0,0.000 
0,0,6,7.5,0,2,179,2,2,0,1.000 
58941523,52.7,52.828,54.714,1,9066637.846,117957835,59003898,117866292,37.878,0.000 
0,29.577,64.6,80.75,0,3,21064,3,3,0,0.000 
0,8.764,48.4,60.5,0,2,21250,2,2,0,0.000 
0,8.764,48.4,60.5,0,3,46790,3,3,0,0.000 
0,32.863,66,82.5,0,1,21007,1,1,0,0.000 
0,0,0,0,1,0,5,0,0,0,1.000 
53849745,20.392,30.867,33.071,1,80381.333,54132333,241138,241144,0,0.000 
46503674,0,0,0,0,0,100584279,0,0,0,0.000 
0,0,6,7,0,2,102951,2,2,0,1.000 
10003370,3.058,3.273,3.429,1,4458625,45737830,10032156,40127625,0,0.000 
0,0,6,9,1,0,28097,0,0,0,0.000 
0,0,6,8,1,3,176,3,3,0,0.000 
0,0,6,7,0,3,123961,3,3,0,1.000 
0,17.464,35,43.75,1,0,472,0,0,0,0.000 
0,17.464,35,43.75,1,0,758,0,0,0,0.000 
0,17.464,35,43.75,1,0,503,0,0,0,0.000 
0,17.464,35,43.75,1,0,1489,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,3,195,3,3,0,0.000 
0,0,6,8,1,0,4,0,0,0,0.000 
0,0,6,8,1,2,162,2,2,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,8,1,0,2,0,0,0,0.000 
0,0,6,8,1,1,180,1,1,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,17.464,35,43.75,1,0,314,0,0,0,0.000 
0,17.464,35,43.75,1,0,341,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,17.464,35,43.75,1,0,338,0,0,0,0.000 
0,17.464,35,43.75,1,0,1657,0,0,0,0.000 
0,17.464,35,43.75,1,0,1452,0,0,0,0.000 
0,17.464,35,43.75,1,0,1159,0,0,0,0.000 
0,14.434,22.667,34,1,0,0,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,4,0,0,0,0.000 
0,0,6,8,1,2,169,2,2,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
0,0,6,7,0,3,104677,3,3,0,1.000 
0,232.018,101.829,103.304,0,370051.343,13349597,2261914,12951797,285.693,1.000 
0,0,6,9,1,0,41173,0,0,0,0.000 
0,0,6,8,1,1,143,1,1,0,0.000 
58748783,42.714,42.919,44.111,1,3605751.412,61339059,58790004,61297774,28.201,0.000 
0,17.464,35,43.75,1,0,895,0,0,0,0.000 
0,15.706,34.333,41.2,1,0,587,0,0,0,0.000 
0,0,6,9,1,0,40119,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,2,215,2,2,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,2,152,2,2,0,0.000 
0,13.248,28.5,34.2,1,0,662,0,0,0,0.000 
0,17.464,35,43.75,1,0,1117,0,0,0,0.000 
0,17.464,35,43.75,1,0,1413,0,0,0,0.000 
0,15.706,34.333,41.2,1,0,670,0,0,0,0.000 
0,18.075,19.2,24,1,1.5,27647,2,3,19.053,0.000 
0,0,6,9,1,0,41285,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,7.2,1,2,588,2,2,0,0.000 
0,0,6,8,1,0,4,0,0,0,0.000 
0,0,6,8,1,3,196,3,3,0,0.000 
0,0,6,8,1,4,167,4,4,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,4,0,0,0,0.000 
0,17.464,35,43.75,1,0,597,0,0,0,0.000 
0,17.464,35,43.75,1,0,262,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,38379,0,0,0,0.000 
0,0,6,9,1,0,28691,0,0,0,0.000 
0,0,6,8,1,1,186,1,1,0,0.000 
0,0,6,8,1,2,158,2,2,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,7,0,2,154156,2,2,0,1.000 
0,11.573,12.25,14,1,63985.667,284489,191951,191957,14.434,0.000 
0,0,6,9,1,0,93701,0,0,0,0.000 
0,0,6,8,1,3,200,3,3,0,0.000 
0,0,0,0,1,659,1451,1315,1318,0,1.000 
0,0,0,0,1,3,398262,3,3,0,1.000 
0,0,6,7,0,3,91364,3,3,0,1.000 
0,13.102,25,29.167,1,2,92338,2,2,0,0.000 
0,0,6,7,0,3,126453,3,3,0,1.000 
17733384,0,300,321.429,0,0,112361066,0,0,0,0.000 
0,0,6,7,0,3,122866,3,3,0,1.000 
6006020,0,0,0,0,0,9015588,0,0,0,0.000 
9980686,0,0,0,0,0,117154613,0,0,0,0.000 
9990892,0,0,0,0,0,113317798,0,0,0,0.000 
0,17.464,35,43.75,1,0,234,0,0,0,0.000 
0,14.434,22.667,34,1,0,2,0,0,0,0.000 
0,0,6,8,1,0,5,0,0,0,0.000 
0,0,6,8,1,1,225,1,1,0,0.000 
0,0,6,7,0,2,200799,2,2,0,1.000 
18810867,0,0,0,0,2857907.756,117174387,18811050,117174218,0,1.000 
0,29.577,64.6,80.75,0,3,21084,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,21239,3,3,0,0.000 
0,269.678,134.222,136.755,0,147864.6,3977624,1654866,3696615,329.753,1.000 
0,0,0,0,1,594,1332,1172,1188,0,1.000 
0,0,0,0,1,3,255046,3,3,0,1.000 
29850822,288.708,105.052,105.836,1,956667.783,79473747,29891940,79403426,35.035,0.000 
0,29.577,64.6,80.75,0,3,21115,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,20992,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,45368,3,3,0,0.000 
0,291.312,146.613,149.016,0,366453.2,13253337,2106797,12825862,351.147,1.000 
0,35.867,62.222,70,0,1.667,21086,3,5,2.309,0.000 
0,38.341,60,75,0,2,45398,2,2,0,0.000 
0,296.256,127.7,129.316,0,34737.864,1581688,467873,1528466,384.619,0.000 
0,18.5,9.25,12.333,1,1,115,1,1,26.163,0.000 
0,21.362,24.667,37,1,0,2,0,0,0,0.000 
0,0,6,9,0,0,3,0,0,0,0.000 
0,22.93,11.556,13,1,316,1455,1259,1264,0,1.000 
0,0,0,0,1,2,433174,2,2,0,1.000 
0,0,6,7,0,1,221520,1,1,0,1.000 
0,946.99,753.714,772.098,0,34625.381,908383,616381,727133,955.793,0.000 
0,30.672,60.4,75.5,0,1,21064,1,1,0,0.000 
0,30.672,59.4,74.25,0,1,21058,1,1,0,0.000 
0,30.672,69.4,86.75,0,2,21054,2,2,0,0.000 
0,164.777,80.4,89.333,0,3,739088,3,3,0,0.000 
0,8.764,50.4,63,0,2,21050,2,2,0,0.000 
0,15.336,55.2,69,0,2,20984,2,2,0,0.000 
0,15.336,55.2,69,0,3,48296,3,3,0,0.000 
0,32.863,71,88.75,0,3,21026,3,3,0,0.000 
58581427,478.299,200.286,204.458,0,5564713.619,116952453,58620411,116858986,672.964,0.000 
0,595.896,321.483,332.964,0,8199.455,129911,45224,90194,826.492,0.000 
0,579.856,303.419,313.533,0,6929.692,129161,43602,90086,791.031,0.000 
0,8.764,57.4,71.75,0,3,21058,3,3,0,0.000 
0,8.764,57.4,71.75,0,1,62240,1,1,0,0.000 
0,46.556,85,106.25,0,2,21022,2,2,0,0.000 
0,8.764,37.4,46.75,0,1,21328,1,1,0,0.000 
0,8.764,37.4,46.75,0,2,21039,2,2,0,0.000 
0,158.84,149,186.25,0,3,21323,3,3,0,0.000 
0,8.764,37.4,46.75,0,2,45137,2,2,0,0.000 
0,8.764,37.4,46.75,0,1,45137,1,1,0,0.000 
0,71.204,85,106.25,0,2,47603,2,2,0,0.000 
0,32.863,55,68.75,0,3,66669,3,3,0,0.000 
0,131.453,137,171.25,0,2,20995,2,2,0,0.000 
0,24.648,52,65,0,1,21244,1,1,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,15.336,52.2,65.25,0,3,20981,3,3,0,0.000 
0,8.764,51.4,64.25,0,1,21148,1,1,0,0.000 
0,32.863,55,68.75,0,2,73718,2,2,0,0.000 
0,27.934,52.4,65.5,0,4,20980,4,4,0,0.000 
0,15.336,56.2,70.25,0,3,21249,3,3,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,54.225,71.6,89.5,0,2,56079,2,2,0,0.000 
0,15.336,56.2,70.25,0,3,55316,3,3,0,0.000 
0,8.764,45.4,56.75,0,3,21051,3,3,0,0.000 
0,8.764,41.4,51.75,0,2,21217,2,2,0,0.000 
0,26.291,50.2,62.75,0,3,21048,3,3,0,0.000 
0,33.411,63.4,79.25,0,2,21256,2,2,0,0.000 
0,8.764,41.4,51.75,0,2,21148,2,2,0,0.000 
0,26.291,50.2,62.75,0,2,20962,2,2,0,0.000 
0,8.764,41.4,51.75,0,2,46144,2,2,0,0.000 
0,26.291,50.2,62.75,0,3,45015,3,3,0,0.000 
0,29.029,58.2,72.75,0,1,21088,1,1,0,0.000 
0,15.336,46.2,57.75,0,1,21088,1,1,0,0.000 
0,44.366,63.4,79.25,0,3,21012,3,3,0,0.000 
0,17.527,46.8,58.5,0,2,21073,2,2,0,0.000 
0,8.764,47.4,59.25,0,1,21074,1,1,0,0.000 
0,30.125,60,75,0,3,20979,3,3,0,0.000 
0,33.411,65.4,81.75,0,3,21050,3,3,0,0.000 
0,17.527,46.8,58.5,0,3,21210,3,3,0,0.000 
0,8.764,49.4,61.75,0,3,21221,3,3,0,0.000 
0,33.411,65.4,81.75,0,2,44995,2,2,0,0.000 
0,17.527,46.8,58.5,0,2,54525,2,2,0,0.000 
0,35.054,68.6,85.75,0,2,55216,2,2,0,0.000 
0,32.316,57.6,72,0,2,21124,2,2,0,0.000 
0,33.411,67.4,84.25,0,1,21234,1,1,0,0.000 
0,0,0,0,0,1019571.143,7192091,4096272,7136998,0,0.000 
0,0,0,0,0,1019571.714,7191933,4096452,7137002,0,0.000 
0,0,0,0,0,1019497.571,7191695,4096452,7136483,0,0.000 
0,0,0,0,0,1019447.857,7191277,4096255,7136135,0,0.000 
0,920.153,652.545,717.8,1,2107,55229,7943,12642,986.513,0.000 
0,0,0,0,0,1017553.714,7177859,4096168,7122876,0,0.000 
0,0,0,0,0,1017555.571,7177786,4096272,7122889,0,0.000 
0,0,0,0,0,1017554.286,7177712,4096171,7122880,0,0.000 
0,0,0,0,0,1018085.143,7181351,4099984,7126596,0,0.000 
0,0,0,0,0,1017219.143,7175716,4096267,7120534,0,0.000 
0,0,0,0,0,1035673.571,7304679,4223873,7249715,0,0.000 
0,219.163,106.2,118,0,2,60983,2,2,0,0.000 
0,0,6,7.5,1,1226.5,55354,2450,2453,0,0.000 
0,3.105,2.25,2.571,0,3,5520712,3,3,0,0.000 
0,3.105,2.25,2.571,0,2,5520228,2,2,0,0.000 
0,3.105,2.25,2.571,0,2,5520242,2,2,0,0.000 
0,3.105,2.25,2.571,0,2,5520033,2,2,0,0.000 
0,0,6,8,1,6,154,6,6,0,0.000 
0,0,6,7.5,1,1183,56889,2363,2366,0,0.000 
0,0,6,8,1,3,129,3,3,0,0.000 
0,3.105,2.25,2.571,0,2,5399837,2,2,0,0.000 
58773393,355.635,190.286,193.355,0,4034894.276,117073935,58814442,117011934,468.835,0.000 
58770348,355.474,190.952,194.032,0,4034882.69,117073728,58811343,117011598,468.194,0.000 
0,32.316,66.6,83.25,0,2,21191,2,2,0,0.000 
0,22.457,61.4,76.75,0,4,21271,4,4,0,0.000 
58722645,381.628,176.894,180.739,0,5570614.429,117045215,58763690,116982903,519.634,0.000 
0,8.764,56.4,70.5,0,3,20956,3,3,0,0.000 
58207026,662.547,500.583,501.989,0,570040.831,118060794,58248224,117998452,719.591,0.000 
0,542.478,250.833,259.483,0,8260.167,140362,42934,99122,772.779,0.000 
0,32.316,66.6,83.25,0,3,21086,3,3,0,0.000 
0,15.336,61.2,76.5,0,3,21165,3,3,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,17,0,0,0,0.000 
0,0,6,9,1,0,17,0,0,0,0.000 
0,28.482,58.8,73.5,0,2,21270,2,2,0,0.000 
58794040,341.38,157.633,160.917,0,5574102,117118098,58835666,117056142,470.389,0.000 
0,8.764,49.4,61.75,0,2,21199,2,2,0,0.000 
0,15.336,54.2,67.75,0,3,21084,3,3,0,0.000 
0,28.482,55.8,69.75,0,2,21412,2,2,0,0.000 
58731930,397.295,195.388,199.458,0,5086776.13,117057747,58773722,116995851,525.989,0.000 
0,8.764,49.4,61.75,0,2,21301,2,2,0,0.000 
0,15.336,54.2,67.75,0,1,21021,1,1,0,0.000 
0,8.764,38.4,48,0,3,21029,3,3,0,0.000 
58700020,413.489,184.536,187.891,0,4872469.167,117001464,58741169,116939260,536.821,0.000 
0,15.336,43.2,54,0,2,21173,2,2,0,0.000 
0,29.577,50.6,63.25,0,2,21241,2,2,0,0.000 
58648843,412.013,211.925,216,0,5081328.565,116932918,58689559,116870557,522.543,0.000 
0,8.764,48.4,60.5,0,3,21247,3,3,0,0.000 
0,15.336,53.2,66.5,0,2,21323,2,2,0,0.000 
0,8.764,56.4,70.5,0,2,21257,2,2,0,0.000 
0,21.361,61.6,77,0,3,21244,3,3,0,0.000 
0,8.764,31.4,39.25,0,3,21078,3,3,0,0.000 
0,24.648,52,65,0,2,21227,2,2,0,0.000 
0,17.527,41.8,52.25,0,2,21227,2,2,0,0.000 
0,8.764,31.4,39.25,0,3,21074,3,3,0,0.000 
0,17.527,41.8,52.25,0,3,21275,3,3,0,0.000 
0,15.336,56.2,70.25,0,1,21202,1,1,0,0.000 
0,33.411,49.4,61.75,0,2,21264,2,2,0,0.000 
0,8.764,39.4,49.25,0,1,21204,1,1,0,0.000 
0,35.054,56.6,70.75,0,80,21302,80,80,0,0.000 
0,8.764,36.4,45.5,0,3,21016,3,3,0,0.000 
0,35.054,56.6,70.75,0,1,21201,1,1,0,0.000 
0,8.764,39.4,49.25,0,3,21196,3,3,0,0.000 
0,8.764,36.4,45.5,0,3,21024,3,3,0,0.000 
0,15.336,44.2,55.25,0,3,21222,3,3,0,0.000 
0,35.602,57,71.25,0,2,21177,2,2,0,0.000 
0,38.888,60.4,75.5,0,3,21296,3,3,0,0.000 
0,35.054,49.6,62,0,1,21041,1,1,0,0.000 
0,35.054,53.6,67,0,3,21293,3,3,0,0.000 
0,17.527,55.8,69.75,0,2,21011,2,2,0,0.000 
0,35.054,49.6,62,0,1,21011,1,1,0,0.000 
0,35.054,53.6,67,0,3,21226,3,3,0,0.000 
0,30.672,65.4,81.75,0,3,21119,3,3,0,0.000 
0,30.672,46.4,58,0,3,21368,3,3,0,0.000 
0,44.366,60.4,75.5,0,1,21235,1,1,0,0.000 
0,41.079,63,78.75,0,1,21112,1,1,0,0.000 
0,70.108,82.2,102.75,0,2,21106,2,2,0,0.000 
0,31.768,54.2,67.75,0,2,111913,2,2,0,0.000 
0,70.108,82.2,102.75,0,3,21254,3,3,0,0.000 
0,31.768,54.2,67.75,0,3,45874,3,3,0,0.000 
0,122.69,120.6,150.75,0,3,21273,3,3,0,0.000 
0,0,6,9,1,0,41143,0,0,0,0.000 
0,0,6,9,1,0,54705,0,0,0,0.000 
0,0,6,9,1,0,54687,0,0,0,0.000 
0,0,6,9,1,0,54977,0,0,0,0.000 
0,0,6,9,1,0,54977,0,0,0,0.000 
0,0,6,8,1,3,178,3,3,0,0.000 
0,0,6,8,1,2,169,2,2,0,0.000 
0,0,6,8,1,2,170,2,2,0,0.000 
0,0,6,8,1,1,163,1,1,0,0.000 
0,0,6,8,1,0,163,0,0,0,0.000 
0,0,6,7,0,2,179529,2,2,0,1.000 
33279979,0,0,0,0,0,64848031,0,0,0,0.000 
31491933,0,0,0,0,0,90375264,0,0,0,0.000 
58744723,20.931,28.259,29.346,1,6585597.667,111726752,58785945,59270379,16.865,0.000 
0,13.102,25,29.167,1,66167.5,132338,132332,132335,14.434,0.000 
0,66.066,100.556,113.125,0,2,21152,3,6,8.083,0.000 
0,72.299,97.8,122.25,0,3,46614,3,3,0,0.000 
10220095,469.606,191.741,195.358,0,2419521.16,60580499,10312123,60488029,619.059,0.000 
14717950,0,300,342.857,0,0,42022428,0,0,0,0.000 
0,0,6,7,0,2,145388,2,2,0,1.000 
0,0,6,7,0,17,101965,17,17,0,1.000 
0,0,6,7.5,0,3,134,3,3,0,1.000 
0,237.63,108,109.662,0,270499.152,9168770,2286541,8926472,292.605,1.000 
0,0,6,7,0,1,158791,1,1,0,1.000 
0,0,6,7,0,3,91259,3,3,0,1.000 
9958916,0,0,0,0,0,113267014,0,0,0,0.000 
9932786,0,0,0,0,0,114584859,0,0,0,0.000 
0,0,0,0,1,673,1495,1343,1346,0,1.000 
0,0,0,0,1,3,243091,3,3,0,1.000 
17524576,0,0,0,0,2665494.756,119947408,17524788,119947264,0,1.000 
0,0,6,7,0,2,156844,2,2,0,1.000 
0,0,0,0,0,2,206749,2,2,0,1.000 
0,297.349,107.9,113.579,0,109896.667,1210140,547588,989070,403.338,1.000 
0,0,0,0,1,0,745,0,0,0,1.000 
0,0,0,0,1,3,215443,3,3,0,1.000 
0,0,0,0,1,0,91990,0,0,0,0.000 
0,0,0,0,1,3,160,3,3,0,0.000 
0,0,6,7.5,0,3,173,3,3,0,1.000 
0,0,6,7,0,3,102459,3,3,0,1.000 
58440868,50.742,50.651,51.857,1,3045036.087,70098308,58481877,70035830,35.937,0.000 
0,38.341,60,75,0,13,21247,13,13,0,0.000 
0,294.793,128.15,129.772,0,35610.791,1585185,447855,1531264,387.556,0.000 
0,0,6,9,1,0,122,0,0,0,0.000 
0,11.717,10.429,12.167,1,154647,309441,309291,309294,17.898,0.000 
0,17.898,21.5,28.667,1,2,53381,2,2,0,0.000 
0,29.577,64.6,80.75,0,3,21164,3,3,0,0.000 
0,8.764,48.4,60.5,0,1,21047,1,1,0,0.000 
0,8.764,48.4,60.5,0,2,46664,2,2,0,0.000 
0,835.943,658.25,679.484,0,94281.467,1512331,1357941,1414222,856.383,0.000 
0,30.672,69.4,86.75,0,3,21340,3,3,0,0.000 
0,147.071,72,80,0,3,1505723,3,3,0,0.000 
0,28.482,58.8,73.5,0,1,21166,1,1,0,0.000 
0,8.764,50.4,63,0,3,21042,3,3,0,0.000 
0,8.764,49.4,61.75,0,1,21040,1,1,0,0.000 
0,15.336,55.2,69,0,1,21055,1,1,0,0.000 
0,15.336,54.2,67.75,0,2,21050,2,2,0,0.000 
0,28.482,55.8,69.75,0,3,21285,3,3,0,0.000 
0,30.672,59.4,74.25,0,1,21285,1,1,0,0.000 
0,8.764,49.4,61.75,0,2,21214,2,2,0,0.000 
0,30.672,60.4,75.5,0,4,21201,4,4,0,0.000 
0,15.336,54.2,67.75,0,3,20977,3,3,0,0.000 
0,0,6,7,0,2,331498,2,2,0,1.000 
0,0,6,7.5,1,1891,55641,3780,3782,0,0.000 
0,0,6,7.5,1,1929.5,55705,3857,3859,0,0.000 
8000031,0,0,0,0,1588862.444,14340839,8000031,14299762,0,0.000 
0,0,6,8,1,3,106,3,3,0,0.000 
0,0,6,8,1,2,72,2,2,0,0.000 
0,0,0,0,0,1039114.571,7328842,4251816,7273802,0,0.000 
0,3.105,2.25,2.571,0,3,5423175,3,3,0,0.000 
7999966,0,0,0,0,1588897.778,14341216,7999966,14300080,0,0.000 
8000009,0,0,0,0,1588798.889,14340235,8000009,14299190,0,0.000 
0,3.105,2.25,2.571,0,3,5415851,3,3,0,0.000 
10005398,108.617,37.594,38.19,0,3813010.241,115554334,10046635,110577297,133.307,0.000 
0,3.105,2.25,2.571,0,2,5402488,2,2,0,0.000 
58153303,344.439,178.261,180.882,0,3764017.581,116725548,58194389,116684545,457.987,0.000 
58155077,339.106,167.606,170,0,3535884.273,116725023,58195800,116684181,450.299,0.000 
58312734,301.736,129.844,130.693,0,1347065.727,118583270,58354038,118541784,324.496,0.000 
0,32.316,66.6,83.25,0,13,21205,13,13,0,0.000 
0,22.457,61.4,76.75,0,2,21048,2,2,0,0.000 
0,22.457,61.4,76.75,0,2,21026,2,2,0,0.000 
57829534,130.946,66,67.65,0,6836801.059,116475009,58078857,116225618,47.801,0.000 
0,8.764,56.4,70.5,0,3,21125,3,3,0,0.000 
0,22.457,61.4,76.75,0,3,21197,3,3,0,0.000 
58145691,704.139,691.723,693.728,0,563645.188,117487453,58186574,117238199,649.932,0.000 
0,32.316,66.6,83.25,0,2,21222,2,2,0,0.000 
0,15.336,61.2,76.5,0,3,20983,3,3,0,0.000 
0,8.764,38.4,48,0,2,21513,2,2,0,0.000 
0,8.764,38.4,48,0,1,21514,1,1,0,0.000 
58134226,302.494,144.505,146.111,0,2599976.533,117040011,58175076,116998944,330.843,0.000 
0,8.764,38.4,48,0,3,21199,3,3,0,0.000 
0,8.764,38.4,48,0,2,20970,2,2,0,0.000 
0,15.336,43.2,54,0,2,21063,2,2,0,0.000 
0,29.577,50.6,63.25,0,3,21069,3,3,0,0.000 
0,54.225,77.6,97,0,3,21083,3,3,0,0.000 
0,21.361,61.6,77,0,3,21033,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,21034,3,3,0,0.000 
0,8.764,45.4,56.75,0,2,21174,2,2,0,0.000 
0,8.764,48.4,60.5,0,2,21197,2,2,0,0.000 
0,15.336,53.2,66.5,0,2,20997,2,2,0,0.000 
0,33.411,63.4,79.25,0,2,21250,2,2,0,0.000 
58912142,705.221,671.961,675.271,0,950435.694,117895465,58953225,117854026,635.404,0.000 
5143701,597.728,336.233,347.828,0,23158.917,5443369,229186,277907,781.307,0.000 
58088356,442.544,191.77,194,0,2596318.667,116876320,58130172,116834340,357.856,0.000 
5127697,519.621,347.414,359.821,0,21270.462,5425896,228299,276516,623.366,0.000 
0,54.225,78.6,98.25,0,2,21211,2,2,0,0.000 
0,42.175,70.8,88.5,0,2,21224,2,2,0,0.000 
5039588,597.728,336.233,347.828,0,23359.083,5341560,230598,280309,781.307,0.000 
0,803.168,629.306,647.286,0,6245,146787,68327,124900,838.711,0.000 
0,8.764,49.4,61.75,0,4,21596,4,4,0,0.000 
0,32.863,66,82.5,0,1,21209,1,1,0,0.000 
0,36.15,69.4,86.75,0,1,21046,1,1,0,0.000 
0,8.764,57.4,71.75,0,2,21233,2,2,0,0.000 
58134635,380.394,167.019,170.231,0,4657567,116672826,58175794,116439175,510.472,0.000 
0,15.336,62.2,77.75,0,3,21442,3,3,0,0.000 
0,74.49,90.4,113,0,3,21183,3,3,0,0.000 
10009513,173.293,46.6,47.39,0,4087504.593,115417602,10033648,110362624,227.793,0.000 
0,17.527,50.8,63.5,0,2,21007,2,2,0,0.000 
0,53.129,73.8,92.25,0,1,21160,1,1,0,0.000 
0,42.175,60.8,76,0,2,20994,2,2,0,0.000 
0,30.672,60.4,75.5,0,1,21057,1,1,0,0.000 
0,702.021,518.333,534.531,0,4559.667,5235214,23510,68395,757.045,0.000 
0,8.764,46.4,58,0,1,21105,1,1,0,0.000 
57945908,377.581,175.206,178.032,0,4013226.793,116617184,57987152,116383577,480.557,0.000 
0,8.764,47.4,59.25,0,1,20999,1,1,0,0.000 
0,0,6,7,0,2,90612,2,2,0,1.000 
0,33.411,64.4,80.5,0,2,21027,2,2,0,0.000 
0,15.336,52.2,65.25,0,2,21191,2,2,0,0.000 
10009800,991.362,728.574,733.099,0,1254954.227,115350360,10031261,110435972,1029.353,0.000 
0,545.98,491.25,655,1,0,2,0,0,0,0.000 
0,0,6,7.2,1,0,203,0,0,0,0.000 
0,0,6,8,1,2,21379,2,2,0,0.000 
57995122,474.444,202.7,206.136,0,3881057.4,116460448,58023551,116431722,599.722,0.000 
0,25.743,49.8,62.25,0,1,21240,1,1,0,0.000 
10005553,184.124,60.406,61.365,0,3813089.276,115260162,10047230,110579589,243.596,0.000 
0,8.764,41.4,51.75,0,2,21187,2,2,0,0.000 
10018439,202.978,65.719,66.762,0,3807325.966,115233714,10046701,110412453,272.292,0.000 
0,8.764,31.4,39.25,0,1,21234,1,1,0,0.000 
0,8.764,37.4,46.75,0,2,21192,2,2,0,0.000 
0,8.764,31.4,39.25,0,2,21124,2,2,0,0.000 
0,8.764,37.4,46.75,0,1,21124,1,1,0,0.000 
0,27.934,51.4,64.25,0,3,21229,3,3,0,0.000 
0,33.411,49.4,61.75,0,1,21230,1,1,0,0.000 
0,0,6,7,0,2,152112,2,2,0,1.000 
0,42.722,74.2,92.75,0,3,21003,3,3,0,0.000 
0,8.764,49.4,61.75,0,3,21373,3,3,0,0.000 
0,679.902,485.516,501.7,0,3703.412,88211,30403,62958,757.033,0.000 
0,13.693,16,20,1,148.5,448,295,297,0,0.000 
0,0,6,8,1,3,25036,3,3,0,0.000 
0,42.722,74.2,92.75,0,2,21211,2,2,0,0.000 
0,534.414,279.316,294.833,0,8051.143,78741,25348,56358,138.55,0.000 
0,8.764,49.4,61.75,0,2,20991,2,2,0,0.000 
0,213.042,277,415.5,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,300,0,0,0,0.000 
0,0,6,8,1,2,22157,2,2,0,0.000 
0,0,6,9,1,0,54709,0,0,0,0.000 
0,0,6,9,1,0,55022,0,0,0,0.000 
0,0,6,9,1,0,55022,0,0,0,0.000 
